,date_added
7625,"April 1, 2020"
7626,"November 4, 2017"
7627,"March 27, 2020"
7628,"January 1, 2020"
7629,"April 7, 2017"
7630,"April 22, 2020"
7631,"July 1, 2020"
7632,"May 10, 2019"
7633,"February 26, 2018"
7634,"December 15, 2018"
7635,"November 1, 2016"
7636,"October 9, 2015"
7637,"August 1, 2017"
7638,"March 1, 2019"
7639,"April 15, 2020"
7640,"June 15, 2020"
7641,"August 16, 2018"
7642,"December 3, 2019"
7643,"September 15, 2020"
7644,"January 15, 2021"
7645,"September 1, 2016"
7646,"May 1, 2018"
7647,"May 31, 2017"
7648,"December 6, 2019"
7649,"December 6, 2019"
7650,"August 7, 2020"
7651,"December 21, 2018"
7652,"March 29, 2019"
7653," November 1, 2016"
7654,"January 14, 2020"
7655,"March 18, 2020"
7656,"September 11, 2020"
7657,"June 21, 2020"
7658,"August 13, 2019"
7659,"February 6, 2018"
7660,"January 21, 2020"
7661,"August 7, 2020"
7662,"August 7, 2020"
7663,"May 6, 2020"
7664,"July 1, 2017"
7665,"April 15, 2020"
7666,"June 16, 2017"
7667,"November 20, 2019"
7668,"August 1, 2017"
7669,"February 1, 2019"
7670,"August 5, 2020"
7671,"February 1, 2019"
7672,"December 15, 2017"
7673,"June 5, 2019"
7674,"November 6, 2020"
7675,"July 1, 2017"
7676,"October 1, 2017"
7677,"August 8, 2019"
7678,"May 2, 2020"
7679,"March 31, 2017"
7680,"October 21, 2014"
7681,"January 1, 2020"
7682,"July 16, 2019"
7683,"June 2, 2020"
7684,"July 1, 2016"
7685,"August 26, 2016"
7686,"March 18, 2020"
7687,"June 22, 2017"
7688,"January 1, 2019"
7689,"January 1, 2019"
7690,"June 1, 2017"
7691,"March 1, 2018"
7692,"November 3, 2020"
7693,"March 1, 2018"
7694,"July 1, 2017"
7695,"November 1, 2017"
7696,"May 1, 2017"
7697,"January 1, 2018"
7698,"June 14, 2019"
7699,"December 31, 2019"
7700,"October 22, 2019"
7701,"February 21, 2020"
7702,"November 1, 2018"
7703,"August 31, 2018"
7704,"August 5, 2015"
7705,"January 1, 2020"
7706,"December 6, 2018"
7707,"November 8, 2018"
7708,"November 8, 2018"
7709,"July 1, 2017"
7710,"October 22, 2020"
7711,"October 5, 2018"
7712,"April 1, 2016"
7713,"December 1, 2016"
7714,"December 2, 2016"
7715,"June 23, 2018"
7716,"June 23, 2018"
7717,"June 7, 2018"
7718,"August 17, 2018"
7719,"March 16, 2018"
7720,"March 25, 2020"
7721,"December 26, 2019"
7722,"December 4, 2020"
7723,"December 31, 2017"
7724,"December 19, 2017"
7725,"October 1, 2020"
7726,"July 1, 2016"
7727,"February 27, 2019"
7728,"September 1, 2019"
7729,"June 23, 2017"
7730,"April 10, 2019"
7731,"February 15, 2019"
7732,"September 4, 2020"
7733,"August 1, 2016"
7734,"October 2, 2020"
7735,"June 21, 2017"
7736,"November 20, 2019"
7737,"November 1, 2016"
7738,"September 3, 2020"
7739,"July 10, 2020"
7740,"March 1, 2016"
7741,"December 23, 2020"
7742,"March 1, 2019"
7743,"July 1, 2017"
7744,"April 24, 2020"
7745,"November 20, 2019"
7746,"April 25, 2020"
7747,"October 11, 2018"
7748,"April 25, 2020"
7749,"July 8, 2020"
7750,"May 1, 2018"
7751,"February 15, 2019"
7752,"July 3, 2019"
7753,"January 17, 2017"
7754,"March 1, 2018"
7755,"January 27, 2019"
7756,"February 22, 2019"
7757,"February 26, 2019"
7758,"October 1, 2018"
7759,"September 13, 2018"
7760,"May 19, 2020"
7761,"February 1, 2017"
7762,"December 31, 2019"
7763,"February 15, 2018"
7764,"May 21, 2019"
7765,"December 13, 2019"
7766,"December 1, 2017"
7767,"December 15, 2016"
7768,"October 1, 2018"
7769,"December 15, 2019"
7770,"March 9, 2016"
7771,"August 10, 2018"
7772,"July 1, 2017"
7773,"November 1, 2019"
7774,"November 20, 2019"
7775,"August 14, 2020"
7776,"November 1, 2018"
7777,"July 1, 2019"
7778,"November 1, 2019"
7779,"November 26, 2019"
7780,"July 1, 2018"
7781,"January 11, 2020"
7782,"October 19, 2020"
7783,"March 2, 2019"
7784,"September 25, 2020"
7785,"October 31, 2020"
7786,"March 1, 2020"
